Feature ID,240426_NDVI,240426_NDRE,240426_GNDVI,240426_RVI,240426_CVI,240426_NGRDI,240426_GLI,240426_VARI,240426_BI,240426_CI,240426_RI,240426_CIRE,240426_GI,240426_TVI,240426_CIG
60,0.8845322,0.42060673,0.7657961,16.320856,3.4829717,0.36802736,0.41380006,0.4915125,0.043629263,-0.36802736,3.809932,1.4518867,0.46195906,14.652065,-0.8673664
60,0.87326294,0.42538905,0.7562538,14.780715,3.5123944,0.34455884,0.400276,0.45827544,0.04459205,-0.34455884,4.192098,1.4806159,0.48747677,14.070061,-0.8612124
60,0.86967844,0.41751033,0.7542738,14.346648,3.552558,0.33545476,0.39886814,0.4423242,0.04455396,-0.33545476,4.3896613,1.4335372,0.4976172,13.852465,-0.85992706
60,0.8731595,0.41456905,0.7525332,14.767833,3.3961082,0.35176387,0.4104005,0.46343815,0.04459437,-0.35176387,4.044049,1.4162867,0.47954834,13.833975,-0.85879475
60,0.8654848,0.40603015,0.74995583,13.868204,3.5318356,0.32921293,0.3968702,0.43233514,0.044020284,-0.32921293,4.5822353,1.3671744,0.5046498,13.335573,-0.857114
60,0.85829663,0.40423405,0.7418815,13.113986,3.4726746,0.32048592,0.3886486,0.42257375,0.044086248,-0.32048592,4.776649,1.357023,0.51459396,12.747099,-0.85181624
60,0.84308434,0.3979804,0.7498855,11.745703,4.167377,0.2534069,0.33982837,0.33532414,0.04088244,-0.2534069,7.1428185,1.322151,0.59565103,11.914078,-0.8570681
60,0.833085,0.3922029,0.7378419,10.982152,4.0013504,0.24718265,0.3311537,0.329685,0.04074487,-0.24718265,7.3857417,1.2905717,0.6036144,11.107468,-0.8491473
60,0.836908,0.38974318,0.7292883,11.263019,3.6229787,0.27619398,0.36318332,0.3606966,0.042083126,-0.27619398,6.21369,1.2773087,0.5671599,11.1569,-0.84345484
60,0.8452188,0.3781679,0.7457743,11.921466,3.9555583,0.26901782,0.35301232,0.35459217,0.03941966,-0.26901782,6.868628,1.2163024,0.57602197,11.336687,-0.85437655
60,0.82948136,0.37344393,0.72948766,10.728919,3.809826,0.25321007,0.337521,0.33641332,0.03857416,-0.25321007,7.5774517,1.1920526,0.5959016,10.109903,-0.84358823
60,0.8651114,0.41705617,0.7482802,13.827045,3.4886553,0.3312908,0.38903445,0.44243637,0.046096064,-0.3312908,4.3311696,1.4308622,0.50230134,13.853529,-0.85601866
60,0.86166114,0.40702134,0.75227207,13.457257,3.717891,0.31094435,0.37740532,0.41350418,0.044854037,-0.31094435,4.9203444,1.3728027,0.5256178,13.640635,-0.85862476
60,0.8529125,0.4050519,0.74379545,12.597345,3.6773784,0.29845396,0.3660009,0.3989363,0.04539974,-0.29845396,5.16783,1.3616376,0.5402934,13.119209,-0.85307646
60,0.85579944,0.40752098,0.7429511,12.86957,3.5725214,0.30986717,0.37345502,0.41452193,0.04644484,-0.30986717,4.776996,1.3756468,0.52687234,13.436628,-0.8525209
60,0.8643898,0.40800393,0.74123615,13.74815,3.293548,0.34277597,0.39976087,0.45532933,0.047331233,-0.34277597,3.9846594,1.3784008,0.4894517,13.777536,-0.8513907
60,0.8699206,0.4125009,0.74746805,14.375227,3.3309724,0.35010245,0.40126404,0.46800557,0.04556007,-0.35010245,3.9912808,1.4042606,0.48136905,13.747078,-0.8554869
60,0.85731107,0.41587687,0.7426651,13.016507,3.5231915,0.31556398,0.38747224,0.41443285,0.044799052,-0.31556398,4.8158674,1.4239354,0.5202606,12.976324,-0.8523326
60,0.84686995,0.4148923,0.7485065,12.0608,4.0077887,0.2686704,0.3487983,0.35672942,0.04420982,-0.2686704,6.1347346,1.418174,0.57645357,12.897089,-0.85616666
60,0.85623,0.40792862,0.75591856,12.911106,4.0084414,0.28436187,0.35878766,0.37827748,0.043152668,-0.28436187,5.8237414,1.3779709,0.5571935,13.208092,-0.860995
60,0.8646034,0.41032773,0.7569323,13.771416,3.7938259,0.31158966,0.38140568,0.4116794,0.041968465,-0.31158966,5.2420177,1.3917146,0.5248672,13.09243,-0.86165226
60,0.8635872,0.416446,0.7540311,13.661375,3.7223735,0.31406847,0.38150814,0.41616875,0.041859478,-0.31406847,5.192078,1.427275,0.5219907,12.870144,-0.8597694
