NDVI,EVI,name,imageId
0.531,0.3487,naju,2009_09_14
0.5961000000000001,0.383,daegu,2009_09_14
0.5609000000000001,0.35900000000000004,suwon,2009_09_14
0.6064,0.4101,miryang,2009_09_14
0.4783,0.3175,jinju,2009_09_14
0.45470000000000005,0.268,jeonju,2009_09_30
0.4399,0.2579,naju,2009_09_30
0.6894,0.42000000000000004,daegu,2009_09_30
0.4103,0.2399,suwon,2009_09_30
0.5214,0.3155,miryang,2009_09_30
0.3068,0.19490000000000002,jinju,2009_09_30
0.31370000000000003,0.188,jeonju,2009_10_16
0.42600000000000005,0.2682,naju,2009_10_16
0.47450000000000003,0.24860000000000002,daegu,2009_10_16
0.3496,0.2106,suwon,2009_10_16
0.4446,0.2868,miryang,2009_10_16
0.28650000000000003,0.1821,jinju,2009_10_16
0.3845,0.1976,jeonju,2009_11_01
0.38570000000000004,0.2015,naju,2009_11_01
0.3468,0.21660000000000001,daegu,2009_11_01
0.2713,0.16290000000000002,suwon,2009_11_01
0.321,0.1883,miryang,2009_11_01
0.30410000000000004,0.1704,jinju,2009_11_01
0.2771,0.1477,jeonju,2009_11_17
0.2999,0.1685,naju,2009_11_17
0.2469,0.12990000000000002,daegu,2009_11_17
0.2503,0.1359,suwon,2009_11_17
0.26940000000000003,0.15560000000000002,miryang,2009_11_17
0.2645,0.13870000000000002,jinju,2009_11_17
0.2797,0.151,jeonju,2009_12_03
0.2862,0.1564,naju,2009_12_03
0.3421,0.1807,daegu,2009_12_03
0.23140000000000002,0.1308,suwon,2009_12_03
0.2506,0.12610000000000002,miryang,2009_12_03
0.233,0.1213,jinju,2009_12_03
0.2061,0.1077,jeonju,2009_12_19
0.2909,0.1371,naju,2009_12_19
0.30710000000000004,0.1621,daegu,2009_12_19
0.044000000000000004,0.041600000000000005,suwon,2009_12_19
0.23500000000000001,0.1386,miryang,2009_12_19
0.252,0.1359,jinju,2009_12_19
0.0675,0.0603,jeonju,2010_01_01
0.2909,0.1371,naju,2010_01_01
0.2805,0.17370000000000002,daegu,2010_01_01
0.0371,0.049300000000000004,suwon,2010_01_01
0.2126,0.15660000000000002,miryang,2010_01_01
0.23570000000000002,0.1371,jinju,2010_01_01
0.2295,0.1091,jeonju,2010_01_17
0.2777,0.1384,naju,2010_01_17
0.2525,0.12490000000000001,daegu,2010_01_17
0.16110000000000002,0.0892,suwon,2010_01_17
0.25520000000000004,0.12710000000000002,miryang,2010_01_17
0.2536,0.1428,jinju,2010_01_17
0.21780000000000002,0.1115,jeonju,2010_02_02
0.2504,0.1365,naju,2010_02_02
0.21050000000000002,0.1228,daegu,2010_02_02
0.2051,0.1237,suwon,2010_02_02
0.24280000000000002,0.12480000000000001,miryang,2010_02_02
0.2429,0.1327,jinju,2010_02_02
0.2569,0.134,jeonju,2010_02_18
0.27390000000000003,0.13720000000000002,naju,2010_02_18
0.28340000000000004,0.1452,daegu,2010_02_18
0.1859,0.1076,suwon,2010_02_18
0.2485,0.13620000000000002,miryang,2010_02_18
0.279,0.1841,jinju,2010_02_18
0.2257,0.12940000000000002,jeonju,2010_03_06
0.32080000000000003,0.1695,naju,2010_03_06
0.2585,0.1491,daegu,2010_03_06
0.1444,0.0845,suwon,2010_03_06
0.2952,0.1804,miryang,2010_03_06
0.2566,0.1308,jinju,2010_03_06
0.2439,0.11810000000000001,jeonju,2010_03_22
0.2995,0.1772,naju,2010_03_22
0.2969,0.16140000000000002,daegu,2010_03_22
0.2335,0.1295,suwon,2010_03_22
0.2901,0.1713,miryang,2010_03_22
0.2782,0.1718,jinju,2010_03_22
0.2146,0.1318,jeonju,2010_04_07
0.31010000000000004,0.1729,naju,2010_04_07
0.3846,0.2071,daegu,2010_04_07
0.2412,0.1328,suwon,2010_04_07
0.3085,0.1827,miryang,2010_04_07
0.2933,0.1978,jinju,2010_04_07
0.23190000000000002,0.1421,jeonju,2010_04_23
0.316,0.1956,naju,2010_04_23
0.4515,0.2753,daegu,2010_04_23
0.2682,0.1307,suwon,2010_04_23
0.3249,0.17600000000000002,miryang,2010_04_23
0.2087,0.1383,jinju,2010_04_23
0.337,0.2285,jeonju,2010_05_09
0.30460000000000004,0.1975,naju,2010_05_09
0.5845,0.40180000000000005,daegu,2010_05_09
0.2728,0.14450000000000002,suwon,2010_05_09
0.3106,0.2157,miryang,2010_05_09
0.32080000000000003,0.21380000000000002,jinju,2010_05_09
0.466,0.3509,jeonju,2010_05_25
0.341,0.2129,naju,2010_05_25
0.4733,0.32220000000000004,daegu,2010_05_25
0.2768,0.1384,suwon,2010_05_25
0.33330000000000004,0.2006,miryang,2010_05_25
0.3115,0.2194,jinju,2010_05_25
0.5264,0.3256,jeonju,2010_06_10
0.35900000000000004,0.2864,naju,2010_06_10
0.5215000000000001,0.2995,daegu,2010_06_10
0.37720000000000004,0.23340000000000002,suwon,2010_06_10
0.3456,0.19690000000000002,miryang,2010_06_10
0.3195,0.2139,jinju,2010_06_10
0.5675,0.39590000000000003,jeonju,2010_06_26
0.3241,0.2806,naju,2010_06_26
0.646,0.43820000000000003,daegu,2010_06_26
0.4969,0.3123,suwon,2010_06_26
0.544,0.3508,miryang,2010_06_26
0.33680000000000004,0.2713,jinju,2010_06_26
0.534,0.3788,jeonju,2010_07_12
0.5202,0.3589,naju,2010_07_12
0.7485,0.56,daegu,2010_07_12
0.3361,0.23270000000000002,suwon,2010_07_12
0.3934,0.3054,miryang,2010_07_12
0.3281,0.2016,jinju,2010_07_12
0.6836,0.5392,jeonju,2010_07_28
0.6768000000000001,0.456,naju,2010_07_28
0.7137,0.557,daegu,2010_07_28
0.5198,0.39230000000000004,suwon,2010_07_28
0.7045,0.6034,miryang,2010_07_28
0.398,0.271,jinju,2010_07_28
0.6687000000000001,0.5489,jeonju,2010_08_13
0.7062,0.5424,naju,2010_08_13
0.7504000000000001,0.4592,daegu,2010_08_13
0.6768000000000001,0.47050000000000003,suwon,2010_08_13
0.7008,0.6239,miryang,2010_08_13
0.6533,0.5267000000000001,jinju,2010_08_13
0.6628000000000001,0.5212,jeonju,2010_08_29
0.5205000000000001,0.5016,naju,2010_08_29
0.7879,0.556,daegu,2010_08_29
0.6464000000000001,0.436,suwon,2010_08_29
0.6699,0.45120000000000005,miryang,2010_08_29
0.5148,0.372,jinju,2010_08_29
0.6375000000000001,0.4315,jeonju,2010_09_14
0.5244,0.33490000000000003,naju,2010_09_14
0.6613,0.4208,daegu,2010_09_14
0.5878,0.35850000000000004,suwon,2010_09_14
0.6358,0.5137,miryang,2010_09_14
0.4511,0.2906,jinju,2010_09_14
0.5479,0.3331,jeonju,2010_09_30
0.45470000000000005,0.2586,naju,2010_09_30
0.6418,0.4693,daegu,2010_09_30
0.5436,0.33230000000000004,suwon,2010_09_30
0.5282,0.33740000000000003,miryang,2010_09_30
0.459,0.3008,jinju,2010_09_30
0.4197,0.23870000000000002,jeonju,2010_10_16
0.36160000000000003,0.2142,naju,2010_10_16
0.5572,0.3229,daegu,2010_10_16
0.3758,0.2156,suwon,2010_10_16
0.3539,0.20550000000000002,miryang,2010_10_16
0.31920000000000004,0.1943,jinju,2010_10_16
0.31970000000000004,0.1752,jeonju,2010_11_01
0.33890000000000003,0.1903,naju,2010_11_01
0.4636,0.24000000000000002,daegu,2010_11_01
0.29610000000000003,0.1764,suwon,2010_11_01
0.3241,0.1854,miryang,2010_11_01
0.2778,0.1589,jinju,2010_11_01
0.2697,0.1466,jeonju,2010_11_17
0.24450000000000002,0.1398,naju,2010_11_17
0.2356,0.1237,daegu,2010_11_17
0.2379,0.12940000000000002,suwon,2010_11_17
0.2752,0.1898,miryang,2010_11_17
0.2632,0.15380000000000002,jinju,2010_11_17
0.2401,0.12140000000000001,jeonju,2010_12_03
0.2539,0.13290000000000002,naju,2010_12_03
0.3497,0.18960000000000002,daegu,2010_12_03
0.27290000000000003,0.1394,suwon,2010_12_03
0.24380000000000002,0.1291,miryang,2010_12_03
0.24980000000000002,0.1325,jinju,2010_12_03
0.2195,0.11320000000000001,jeonju,2010_12_19
0.0039000000000000003,0.0038,naju,2010_12_19
0.2609,0.1393,daegu,2010_12_19
0.1317,0.06570000000000001,suwon,2010_12_19
0.2011,0.125,miryang,2010_12_19
0.24530000000000002,0.1416,jinju,2010_12_19
0.0478,0.051000000000000004,jeonju,2011_01_01
0.0039000000000000003,0.005200000000000001,naju,2011_01_01
0.2646,0.19140000000000001,daegu,2011_01_01
0.0337,0.0438,suwon,2011_01_01
0.22660000000000002,0.1505,miryang,2011_01_01
0.24530000000000002,0.1416,jinju,2011_01_01
0.0531,0.0614,jeonju,2011_01_17
0.0129,0.016300000000000002,naju,2011_01_17
0.2056,0.124,daegu,2011_01_17
0.0188,0.0268,suwon,2011_01_17
0.1937,0.1071,miryang,2011_01_17
0.2087,0.1663,jinju,2011_01_17
0.2141,0.1295,jeonju,2011_02_02
0.25720000000000004,0.15610000000000002,naju,2011_02_02
0.2107,0.12510000000000002,daegu,2011_02_02
0.19790000000000002,0.1092,suwon,2011_02_02
0.2399,0.1264,miryang,2011_02_02
0.17950000000000002,0.10700000000000001,jinju,2011_02_02
0.2056,0.1095,jeonju,2011_02_18
0.21780000000000002,0.108,naju,2011_02_18
0.28200000000000003,0.15990000000000001,daegu,2011_02_18
0.19920000000000002,0.1058,suwon,2011_02_18
0.2215,0.135,miryang,2011_02_18
0.223,0.1218,jinju,2011_02_18
0.1883,0.1082,jeonju,2011_03_06
0.22440000000000002,0.1351,naju,2011_03_06
0.2725,0.1448,daegu,2011_03_06
0.186,0.09620000000000001,suwon,2011_03_06
0.2144,0.1217,miryang,2011_03_06
0.2422,0.1452,jinju,2011_03_06
0.195,0.1308,jeonju,2011_03_22
0.21330000000000002,0.13520000000000001,naju,2011_03_22
0.2985,0.18130000000000002,daegu,2011_03_22
0.23020000000000002,0.12040000000000001,suwon,2011_03_22
0.24780000000000002,0.1516,miryang,2011_03_22
0.2141,0.11470000000000001,jinju,2011_03_22
0.23090000000000002,0.135,jeonju,2011_04_07
0.2536,0.1733,naju,2011_04_07
0.335,0.2082,daegu,2011_04_07
0.2177,0.12810000000000002,suwon,2011_04_07
0.2949,0.1701,miryang,2011_04_07
0.2056,0.1396,jinju,2011_04_07
0.24750000000000003,0.1648,jeonju,2011_04_23
0.32680000000000003,0.2122,naju,2011_04_23
0.3811,0.2508,daegu,2011_04_23
0.26180000000000003,0.1462,suwon,2011_04_23
0.2856,0.1744,miryang,2011_04_23
0.31120000000000003,0.2066,jinju,2011_04_23
0.3749,0.2616,jeonju,2011_05_09
0.3688,0.2396,naju,2011_05_09
0.47890000000000005,0.3375,daegu,2011_05_09
0.277,0.1723,suwon,2011_05_09
0.3085,0.1774,miryang,2011_05_09
0.43260000000000004,0.2602,jinju,2011_05_09
0.4716,0.3588,jeonju,2011_05_25
0.4151,0.307,naju,2011_05_25
0.6396000000000001,0.507,daegu,2011_05_25
0.29300000000000004,0.1705,suwon,2011_05_25
0.3508,0.2351,miryang,2011_05_25
0.3825,0.253,jinju,2011_05_25
0.4802,0.3961,jeonju,2011_06_10
0.4147,0.19890000000000002,naju,2011_06_10
0.5408000000000001,0.39690000000000003,daegu,2011_06_10
0.3304,0.1797,suwon,2011_06_10
0.3382,0.2087,miryang,2011_06_10
0.2903,0.21930000000000002,jinju,2011_06_10
0.5467000000000001,0.43620000000000003,jeonju,2011_06_26
0.5267000000000001,0.37060000000000004,naju,2011_06_26
0.5573,0.35050000000000003,daegu,2011_06_26
0.4914,0.3018,suwon,2011_06_26
0.5133,0.36000000000000004,miryang,2011_06_26
0.46,0.30660000000000004,jinju,2011_06_26
0.5783,0.4964,jeonju,2011_07_12
0.4611,0.31320000000000003,naju,2011_07_12
0.7332000000000001,0.6189,daegu,2011_07_12
0.5489,0.33480000000000004,suwon,2011_07_12
0.5746,0.3785,miryang,2011_07_12
0.5392,0.33630000000000004,jinju,2011_07_12
0.5326000000000001,0.4174,jeonju,2011_07_28
0.6707000000000001,0.457,naju,2011_07_28
0.7532,0.5336000000000001,daegu,2011_07_28
0.6599,0.36560000000000004,suwon,2011_07_28
0.6813,0.5348,miryang,2011_07_28
0.5407000000000001,0.3516,jinju,2011_07_28
0.4364,0.38,jeonju,2011_08_13
0.17200000000000001,0.2086,naju,2011_08_13
0.8077000000000001,0.5184,daegu,2011_08_13
0.6336,0.4184,suwon,2011_08_13
0.7317,0.7468,miryang,2011_08_13
0.26930000000000004,0.22690000000000002,jinju,2011_08_13
0.5964,0.4102,jeonju,2011_08_29
0.5447000000000001,0.39990000000000003,naju,2011_08_29
0.7321000000000001,0.5670000000000001,daegu,2011_08_29
0.5821000000000001,0.3579,suwon,2011_08_29
0.6991,0.5756,miryang,2011_08_29
0.5888,0.41300000000000003,jinju,2011_08_29
0.5474,0.4096,jeonju,2011_09_14
0.6117,0.39480000000000004,naju,2011_09_14
0.6298,0.39730000000000004,daegu,2011_09_14
0.616,0.43370000000000003,suwon,2011_09_14
0.6461,0.455,miryang,2011_09_14
0.5489,0.44260000000000005,jinju,2011_09_14
0.4791,0.278,jeonju,2011_09_30
0.4258,0.27940000000000004,naju,2011_09_30
0.6478,0.4213,daegu,2011_09_30
0.5074000000000001,0.3168,suwon,2011_09_30
0.47040000000000004,0.3114,miryang,2011_09_30
0.39740000000000003,0.24680000000000002,jinju,2011_09_30
0.4242,0.2386,jeonju,2011_10_16
0.40800000000000003,0.2354,naju,2011_10_16
0.3927,0.2323,daegu,2011_10_16
0.41390000000000005,0.23620000000000002,suwon,2011_10_16
0.4098,0.26940000000000003,miryang,2011_10_16
0.3418,0.1956,jinju,2011_10_16
0.3351,0.1651,jeonju,2011_11_01
0.3523,0.22490000000000002,naju,2011_11_01
0.4652,0.2706,daegu,2011_11_01
0.3134,0.1778,suwon,2011_11_01
0.3301,0.18030000000000002,miryang,2011_11_01
0.316,0.21630000000000002,jinju,2011_11_01
0.3734,0.1827,jeonju,2011_11_17
0.3942,0.2866,naju,2011_11_17
0.3559,0.1756,daegu,2011_11_17
0.2529,0.14020000000000002,suwon,2011_11_17
0.30810000000000004,0.15610000000000002,miryang,2011_11_17
0.2526,0.1421,jinju,2011_11_17
0.2988,0.13540000000000002,jeonju,2011_12_03
0.32280000000000003,0.1631,naju,2011_12_03
0.2786,0.1379,daegu,2011_12_03
0.2192,0.11760000000000001,suwon,2011_12_03
0.31920000000000004,0.16740000000000002,miryang,2011_12_03
0.2361,0.1333,jinju,2011_12_03
0.2948,0.1327,jeonju,2011_12_19
0.3175,0.1767,naju,2011_12_19
0.27080000000000004,0.1401,daegu,2011_12_19
0.21250000000000002,0.10880000000000001,suwon,2011_12_19
0.249,0.1371,miryang,2011_12_19
0.26940000000000003,0.15990000000000001,jinju,2011_12_19
0.2437,0.11710000000000001,jeonju,2012_01_01
0.3141,0.1621,naju,2012_01_01
0.2669,0.13190000000000002,daegu,2012_01_01
0.1902,0.0947,suwon,2012_01_01
0.23340000000000002,0.154,miryang,2012_01_01
0.21780000000000002,0.108,jinju,2012_01_01
0.2674,0.1291,jeonju,2012_01_17
0.2596,0.1403,naju,2012_01_17
0.35000000000000003,0.1701,daegu,2012_01_17
0.1918,0.0985,suwon,2012_01_17
0.255,0.1341,miryang,2012_01_17
0.20350000000000001,0.1096,jinju,2012_01_17
0.2101,0.1068,jeonju,2012_02_02
0.25630000000000003,0.1394,naju,2012_02_02
0.2508,0.1374,daegu,2012_02_02
0.1802,0.0975,suwon,2012_02_02
0.21230000000000002,0.1174,miryang,2012_02_02
0.2039,0.12250000000000001,jinju,2012_02_02
0.2184,0.1217,jeonju,2012_02_18
0.2585,0.1481,naju,2012_02_18
0.2412,0.1331,daegu,2012_02_18
0.1047,0.049,suwon,2012_02_18
0.2066,0.117,miryang,2012_02_18
0.1864,0.1028,jinju,2012_02_18
0.232,0.1371,jeonju,2012_03_05
0.24480000000000002,0.1333,naju,2012_03_05
0.27540000000000003,0.14880000000000002,daegu,2012_03_05
0.19310000000000002,0.10830000000000001,suwon,2012_03_05
0.2469,0.1274,miryang,2012_03_05
0.2564,0.14,jinju,2012_03_05
0.23270000000000002,0.134,jeonju,2012_03_21
0.2778,0.1583,naju,2012_03_21
0.3335,0.1888,daegu,2012_03_21
0.2185,0.12150000000000001,suwon,2012_03_21
0.2967,0.1653,miryang,2012_03_21
0.23040000000000002,0.1308,jinju,2012_03_21
0.2354,0.1389,jeonju,2012_04_06
0.2617,0.1568,naju,2012_04_06
0.2922,0.1681,daegu,2012_04_06
0.2218,0.1327,suwon,2012_04_06
0.3284,0.20570000000000002,miryang,2012_04_06
0.2136,0.139,jinju,2012_04_06
0.2813,0.1728,jeonju,2012_04_22
0.4097,0.28290000000000004,naju,2012_04_22
0.45940000000000003,0.2842,daegu,2012_04_22
0.2084,0.1226,suwon,2012_04_22
0.4056,0.2612,miryang,2012_04_22
0.33330000000000004,0.2247,jinju,2012_04_22
0.40840000000000004,0.3042,jeonju,2012_05_08
0.3794,0.2738,naju,2012_05_08
0.4243,0.28550000000000003,daegu,2012_05_08
0.27390000000000003,0.15180000000000002,suwon,2012_05_08
0.36060000000000003,0.2554,miryang,2012_05_08
0.34140000000000004,0.2197,jinju,2012_05_08
0.40030000000000004,0.31220000000000003,jeonju,2012_05_24
0.364,0.2574,naju,2012_05_24
0.48100000000000004,0.3639,daegu,2012_05_24
0.2371,0.13770000000000002,suwon,2012_05_24
0.31170000000000003,0.2071,miryang,2012_05_24
0.37,0.24980000000000002,jinju,2012_05_24
0.38970000000000005,0.3541,jeonju,2012_06_09
0.4389,0.26430000000000003,naju,2012_06_09
0.6463,0.42110000000000003,daegu,2012_06_09
0.2525,0.13,suwon,2012_06_09
0.4606,0.26780000000000004,miryang,2012_06_09
0.4045,0.2581,jinju,2012_06_09
0.3004,0.2763,jeonju,2012_06_25
0.32980000000000004,0.26130000000000003,naju,2012_06_25
0.2849,0.264,daegu,2012_06_25
0.3667,0.19360000000000002,suwon,2012_06_25
0.5502,0.32230000000000003,miryang,2012_06_25
0.3809,0.2421,jinju,2012_06_25
0.5407000000000001,0.38480000000000003,jeonju,2012_07_11
0.5923,0.4169,naju,2012_07_11
0.7256,0.42360000000000003,daegu,2012_07_11
0.6321,0.42960000000000004,suwon,2012_07_11
0.1598,0.14,miryang,2012_07_11
0.5012,0.38230000000000003,jinju,2012_07_11
0.5513,0.44270000000000004,jeonju,2012_07_27
0.5612,0.43170000000000003,naju,2012_07_27
0.7948000000000001,0.652,daegu,2012_07_27
0.6752,0.3572,suwon,2012_07_27
0.655,0.5328,miryang,2012_07_27
0.3633,0.2702,jinju,2012_07_27
0.5890000000000001,0.47940000000000005,jeonju,2012_08_12
0.6686000000000001,0.529,naju,2012_08_12
0.7665000000000001,0.6458,daegu,2012_08_12
0.2575,0.19010000000000002,suwon,2012_08_12
0.7188,0.5932000000000001,miryang,2012_08_12
0.5805,0.4692,jinju,2012_08_12
0.5307000000000001,0.3699,jeonju,2012_08_28
0.5965,0.4295,naju,2012_08_28
0.7094,0.513,daegu,2012_08_28
0.5314,0.2932,suwon,2012_08_28
0.6686000000000001,0.5309,miryang,2012_08_28
0.549,0.43770000000000003,jinju,2012_08_28
0.254,0.16190000000000002,jeonju,2012_09_13
0.5089,0.3416,naju,2012_09_13
0.6603,0.4738,daegu,2012_09_13
0.5555,0.3677,suwon,2012_09_13
0.5771000000000001,0.39730000000000004,miryang,2012_09_13
0.5249,0.393,jinju,2012_09_13
0.2619,0.1655,jeonju,2012_09_29
0.4783,0.3108,naju,2012_09_29
0.6383,0.3851,daegu,2012_09_29
0.43920000000000003,0.2461,suwon,2012_09_29
0.5131,0.3531,miryang,2012_09_29
0.4238,0.25620000000000004,jinju,2012_09_29
0.1995,0.1497,jeonju,2012_10_15
0.38730000000000003,0.2265,naju,2012_10_15
0.4721,0.277,daegu,2012_10_15
0.405,0.2429,suwon,2012_10_15
0.3907,0.2278,miryang,2012_10_15
0.26680000000000004,0.1577,jinju,2012_10_15
0.24910000000000002,0.12490000000000001,jeonju,2012_10_31
0.3524,0.22970000000000002,naju,2012_10_31
0.4525,0.2534,daegu,2012_10_31
0.33690000000000003,0.19410000000000002,suwon,2012_10_31
0.3417,0.19720000000000001,miryang,2012_10_31
0.22890000000000002,0.12660000000000002,jinju,2012_10_31
0.2738,0.1418,jeonju,2012_11_16
0.3411,0.1907,naju,2012_11_16
0.2316,0.12240000000000001,daegu,2012_11_16
0.27590000000000003,0.1531,suwon,2012_11_16
0.2898,0.1489,miryang,2012_11_16
0.22460000000000002,0.1279,jinju,2012_11_16
0.0492,0.053700000000000005,jeonju,2012_12_02
0.3295,0.1897,naju,2012_12_02
0.2893,0.1752,daegu,2012_12_02
0.0217,0.0285,suwon,2012_12_02
0.2902,0.1469,miryang,2012_12_02
0.23850000000000002,0.12810000000000002,jinju,2012_12_02
0.17470000000000002,0.0913,jeonju,2012_12_18
0.2733,0.1496,naju,2012_12_18
0.24020000000000002,0.1242,daegu,2012_12_18
0.2258,0.1277,suwon,2012_12_18
0.2536,0.1198,miryang,2012_12_18
0.18660000000000002,0.1009,jinju,2012_12_18
0.011600000000000001,0.0166,jeonju,2013_01_01
0.19110000000000002,0.136,naju,2013_01_01
0.0125,0.0159,daegu,2013_01_01
0.0374,0.0478,suwon,2013_01_01
0.029900000000000003,0.0378,miryang,2013_01_01
0.131,0.11120000000000001,jinju,2013_01_01
0.0324,0.033800000000000004,jeonju,2013_01_17
0.26780000000000004,0.1464,naju,2013_01_17
0.3734,0.1862,daegu,2013_01_17
0.2013,0.1066,suwon,2013_01_17
0.2746,0.1443,miryang,2013_01_17
0.196,0.0984,jinju,2013_01_17
0.1862,0.1111,jeonju,2013_02_02
0.2575,0.16110000000000002,naju,2013_02_02
0.29860000000000003,0.1638,daegu,2013_02_02
0.02,0.0268,suwon,2013_02_02
0.2599,0.1531,miryang,2013_02_02
0.2359,0.1395,jinju,2013_02_02
0.1504,0.0789,jeonju,2013_02_18
0.21130000000000002,0.125,naju,2013_02_18
0.2401,0.1346,daegu,2013_02_18
0.2088,0.11370000000000001,suwon,2013_02_18
0.2516,0.1432,miryang,2013_02_18
0.2092,0.12040000000000001,jinju,2013_02_18
0.1963,0.1173,jeonju,2013_03_06
0.2597,0.1384,naju,2013_03_06
0.2783,0.17850000000000002,daegu,2013_03_06
0.2225,0.11570000000000001,suwon,2013_03_06
0.2631,0.16620000000000001,miryang,2013_03_06
0.2013,0.1062,jinju,2013_03_06
0.2033,0.12610000000000002,jeonju,2013_03_22
0.24680000000000002,0.16840000000000002,naju,2013_03_22
0.2883,0.16440000000000002,daegu,2013_03_22
0.2275,0.131,suwon,2013_03_22
0.2856,0.1776,miryang,2013_03_22
0.2558,0.1774,jinju,2013_03_22
0.21130000000000002,0.1226,jeonju,2013_04_07
0.2892,0.1595,naju,2013_04_07
0.3335,0.1883,daegu,2013_04_07
0.2093,0.12050000000000001,suwon,2013_04_07
0.2798,0.1933,miryang,2013_04_07
0.2479,0.15710000000000002,jinju,2013_04_07
0.3909,0.29350000000000004,jeonju,2013_04_23
0.2871,0.17980000000000002,naju,2013_04_23
0.5507000000000001,0.34650000000000003,daegu,2013_04_23
0.2399,0.11710000000000001,suwon,2013_04_23
0.2928,0.19360000000000002,miryang,2013_04_23
0.26380000000000003,0.1522,jinju,2013_04_23
0.5424,0.4273,jeonju,2013_05_09
0.40280000000000005,0.29710000000000003,naju,2013_05_09
0.4323,0.2526,daegu,2013_05_09
0.27740000000000004,0.1515,suwon,2013_05_09
0.2807,0.1822,miryang,2013_05_09
0.35700000000000004,0.26980000000000004,jinju,2013_05_09
0.2898,0.1723,jeonju,2013_05_25
0.3653,0.2584,naju,2013_05_25
0.43760000000000004,0.2758,daegu,2013_05_25
0.2781,0.15180000000000002,suwon,2013_05_25
0.3371,0.21450000000000002,miryang,2013_05_25
0.2909,0.20670000000000002,jinju,2013_05_25
0.3603,0.3058,jeonju,2013_06_10
0.4854,0.3005,naju,2013_06_10
0.4534,0.3714,daegu,2013_06_10
0.4117,0.2574,suwon,2013_06_10
0.4273,0.2982,miryang,2013_06_10
0.3634,0.21580000000000002,jinju,2013_06_10
0.5249,0.4078,jeonju,2013_06_26
0.5423,0.3713,naju,2013_06_26
0.642,0.4897,daegu,2013_06_26
0.4138,0.2508,suwon,2013_06_26
0.4913,0.31370000000000003,miryang,2013_06_26
0.337,0.18460000000000001,jinju,2013_06_26
0.6092000000000001,0.5457000000000001,jeonju,2013_07_12
0.6841,0.4632,naju,2013_07_12
0.7408,0.5022,daegu,2013_07_12
0.6886,0.4409,suwon,2013_07_12
0.6216,0.4408,miryang,2013_07_12
0.46380000000000005,0.3672,jinju,2013_07_12
0.386,0.2795,jeonju,2013_07_28
0.6914,0.5097,naju,2013_07_28
0.7314,0.5451,daegu,2013_07_28
0.5285000000000001,0.49350000000000005,suwon,2013_07_28
0.6512,0.4877,miryang,2013_07_28
0.4465,0.3189,jinju,2013_07_28
0.2893,0.26180000000000003,jeonju,2013_08_13
0.6507000000000001,0.5234,naju,2013_08_13
0.7382000000000001,0.4994,daegu,2013_08_13
0.39280000000000004,0.31970000000000004,suwon,2013_08_13
0.6508,0.5013000000000001,miryang,2013_08_13
0.4304,0.3145,jinju,2013_08_13
0.3558,0.2099,jeonju,2013_08_29
0.6466000000000001,0.4454,naju,2013_08_29
0.7732,0.4954,daegu,2013_08_29
0.6127,0.3906,suwon,2013_08_29
0.5998,0.3986,miryang,2013_08_29
0.5266000000000001,0.3467,jinju,2013_08_29
0.3567,0.26930000000000004,jeonju,2013_09_14
0.6211,0.48300000000000004,naju,2013_09_14
0.7006,0.4475,daegu,2013_09_14
0.4932,0.31980000000000003,suwon,2013_09_14
0.6075,0.4131,miryang,2013_09_14
0.5627,0.39790000000000003,jinju,2013_09_14
0.39590000000000003,0.2283,jeonju,2013_09_30
0.4182,0.265,naju,2013_09_30
0.561,0.30260000000000004,daegu,2013_09_30
0.4824,0.3224,suwon,2013_09_30
0.5402,0.3388,miryang,2013_09_30
0.41440000000000005,0.28550000000000003,jinju,2013_09_30
0.20750000000000002,0.1292,jeonju,2013_10_16
0.39830000000000004,0.2575,naju,2013_10_16
0.438,0.2705,daegu,2013_10_16
0.3557,0.21280000000000002,suwon,2013_10_16
0.4839,0.3436,miryang,2013_10_16
0.31920000000000004,0.1897,jinju,2013_10_16
0.1754,0.0956,jeonju,2013_11_01
0.38020000000000004,0.23340000000000002,naju,2013_11_01
0.3528,0.1947,daegu,2013_11_01
0.2647,0.1573,suwon,2013_11_01
0.401,0.23440000000000003,miryang,2013_11_01
0.2985,0.1718,jinju,2013_11_01
0.3068,0.16620000000000001,jeonju,2013_11_17
0.3693,0.24250000000000002,naju,2013_11_17
0.2817,0.1413,daegu,2013_11_17
0.2681,0.1577,suwon,2013_11_17
0.3543,0.2019,miryang,2013_11_17
0.2386,0.14800000000000002,jinju,2013_11_17
0.22160000000000002,0.1095,jeonju,2013_12_03
0.3457,0.2029,naju,2013_12_03
0.3023,0.1714,daegu,2013_12_03
0.0346,0.0436,suwon,2013_12_03
0.3577,0.199,miryang,2013_12_03
0.2227,0.1076,jinju,2013_12_03
0.2281,0.1227,jeonju,2013_12_19
0.279,0.1529,naju,2013_12_19
0.23900000000000002,0.1328,daegu,2013_12_19
0.186,0.0989,suwon,2013_12_19
0.2645,0.1496,miryang,2013_12_19
0.1825,0.099,jinju,2013_12_19
0.2296,0.12100000000000001,jeonju,2014_01_01
0.2733,0.1577,naju,2014_01_01
0.2957,0.14800000000000002,daegu,2014_01_01
0.1855,0.09630000000000001,suwon,2014_01_01
0.31220000000000003,0.1721,miryang,2014_01_01
0.1776,0.091,jinju,2014_01_01
0.2366,0.1359,jeonju,2014_01_17
0.24630000000000002,0.1436,naju,2014_01_17
