NDVI_분얼전,NDVI_분얼전기,NDVI_분얼후기,NDVI_개화기,NDVI_개화후2주,NDVI_개화후4주,NDVI_수확기,NDRE_분얼전,NDRE_분얼전기,NDRE_분얼후기,NDRE_개화기,NDRE_개화후2주,NDRE_개화후4주,NDRE_수확기,GNDVI_분얼전,GNDVI_분얼전기,GNDVI_분얼후기,GNDVI_개화기,GNDVI_개화후2주,GNDVI_개화후4주,GNDVI_수확기,RVI_분얼전,RVI_분얼전기,RVI_분얼후기,RVI_개화기,RVI_개화후2주,RVI_개화후4주,RVI_수확기,CVI_분얼전,CVI_분얼전기,CVI_분얼후기,CVI_개화기,CVI_개화후2주,CVI_개화후4주,CVI_수확기,조사지,반복,간장(cm)_수확기,수장(cm)_수확기,엽록소함량(µmol/m2)_수확기,군집(LAI)_수확기,일수립수_수확기,수량(g/(50*50)cm2)_수확기,수량(g/m2)_수확기,잎_생체중_수확기,잎_건물중_수확기,잎_건물중 비율_수확기,줄기_생체중_수확기,줄기_건물중_수확기,줄기_건물중 비율_수확기,종자_생체중_수확기,종자_건물중_수확기,종자_건물중 비율_수확기,전체_생체중_수확기,전체_건물중_수확기,전체_건물중 비율_수확기,NDVI_분얼전_수확기,NDVI_분얼전기_수확기,NDVI_분얼후기_수확기,NDVI_개화기_수확기,NDVI_개화후2주_수확기,NDVI_개화후4주_수확기,NDVI_수확기_수확기,NDRE_분얼전_수확기,NDRE_분얼전기_수확기,NDRE_분얼후기_수확기,NDRE_개화기_수확기,NDRE_개화후2주_수확기,NDRE_개화후4주_수확기,NDRE_수확기_수확기,GNDVI_분얼전_수확기,GNDVI_분얼전기_수확기,GNDVI_분얼후기_수확기,GNDVI_개화기_수확기,GNDVI_개화후2주_수확기,GNDVI_개화후4주_수확기,GNDVI_수확기_수확기,RVI_분얼전_수확기,RVI_분얼전기_수확기,RVI_분얼후기_수확기,RVI_개화기_수확기,RVI_개화후2주_수확기,RVI_개화후4주_수확기,RVI_수확기_수확기,CVI_분얼전_수확기,CVI_분얼전기_수확기,CVI_분얼후기_수확기,CVI_개화기_수확기,CVI_개화후2주_수확기,CVI_개화후4주_수확기,CVI_수확기_수확기
0.121612217,0.180993615,0.514828067,0.610844311,0.659248658,0.55612037,0.450536461,0.041948785,0.086906763,0.233080412,0.293062205,0.281607013,0.187013438,0.171232861,0.309421976,0.37223864,0.576336699,0.670071028,0.682161157,0.644277872,0.509794443,1.279004774,1.457249976,3.37321072,4.692292404,4.963780386,3.670501832,3.049710056,0.030536742,0.053888894,0.010766914,0.016473517,0.010421249,0.00915279,0.012943121,Plot 5,1,55,7,9.8,0.48,28,41.73,166.92,3.28,3.03,92.3780487804878,19.89,15.61,78.48164906988437,31.49,28.39,90.15560495395364,77.19,62.48,80.94312734810208,0.121612217,0.180993615,0.514828067,0.610844311,0.659248658,0.55612037,0.450536461,0.041948785,0.086906763,0.233080412,0.293062205,0.281607013,0.187013438,0.171232861,0.309421976,0.37223864,0.576336699,0.670071028,0.682161157,0.644277872,0.509794443,1.279004774,1.457249976,3.37321072,4.692292404,4.963780386,3.670501832,3.049710056,0.030536742,0.053888894,0.010766914,0.016473517,0.010421249,0.00915279,0.012943121
0.136895837,0.211052377,0.525423609,0.623218233,0.602018146,0.426769668,0.362240981,0.048296948,0.092544911,0.226680707,0.285377492,0.239608367,0.135115568,0.131370842,0.335570785,0.395085669,0.575300058,0.673019351,0.649061299,0.586477207,0.451062236,1.322019533,1.55681929,3.472078799,4.705368733,4.068688957,2.520258706,2.067546564,0.030818882,0.048639899,0.010851105,0.016809718,0.012835881,0.009646776,0.013670622,Plot 5,2,49,7,9.9,0.51,37,43.27,173.08,3.49,3.33,95.41547277936962,23.14,18.63,80.50993949870355,41.15,38.02,92.3936816524909,72.09,61.28,85.00485504230822,0.136895837,0.211052377,0.525423609,0.623218233,0.602018146,0.426769668,0.362240981,0.048296948,0.092544911,0.226680707,0.285377492,0.239608367,0.135115568,0.131370842,0.335570785,0.395085669,0.575300058,0.673019351,0.649061299,0.586477207,0.451062236,1.322019533,1.55681929,3.472078799,4.705368733,4.068688957,2.520258706,2.067546564,0.030818882,0.048639899,0.010851105,0.016809718,0.012835881,0.009646776,0.013670622
0.136895837,0.211052377,0.525423609,0.623218233,0.602018146,0.426769668,0.362240981,0.048296948,0.092544911,0.226680707,0.285377492,0.239608367,0.135115568,0.131370842,0.335570785,0.395085669,0.575300058,0.673019351,0.649061299,0.586477207,0.451062236,1.322019533,1.55681929,3.472078799,4.705368733,4.068688957,2.520258706,2.067546564,0.030818882,0.048639899,0.010851105,0.016809718,0.012835881,0.009646776,0.013670622,Plot 5,2,49,7,9.9,0.51,37,43.27,173.08,2.84,2.66,93.66197183098592,17.87,13.4,74.98601007274762,34.52,30.75,89.07879490150637,81.36,65.03,79.92871189773845,0.136895837,0.211052377,0.525423609,0.623218233,0.602018146,0.426769668,0.362240981,0.048296948,0.092544911,0.226680707,0.285377492,0.239608367,0.135115568,0.131370842,0.335570785,0.395085669,0.575300058,0.673019351,0.649061299,0.586477207,0.451062236,1.322019533,1.55681929,3.472078799,4.705368733,4.068688957,2.520258706,2.067546564,0.030818882,0.048639899,0.010851105,0.016809718,0.012835881,0.009646776,0.013670622
0.136895837,0.211052377,0.525423609,0.623218233,0.602018146,0.426769668,0.362240981,0.048296948,0.092544911,0.226680707,0.285377492,0.239608367,0.135115568,0.131370842,0.335570785,0.395085669,0.575300058,0.673019351,0.649061299,0.586477207,0.451062236,1.322019533,1.55681929,3.472078799,4.705368733,4.068688957,2.520258706,2.067546564,0.030818882,0.048639899,0.010851105,0.016809718,0.012835881,0.009646776,0.013670622,Plot 5,2,49,7,9.9,0.51,37,43.27,173.08,3.28,3.03,92.3780487804878,19.89,15.61,78.48164906988437,31.49,28.39,90.15560495395364,77.19,62.48,80.94312734810208,0.136895837,0.211052377,0.525423609,0.623218233,0.602018146,0.426769668,0.362240981,0.048296948,0.092544911,0.226680707,0.285377492,0.239608367,0.135115568,0.131370842,0.335570785,0.395085669,0.575300058,0.673019351,0.649061299,0.586477207,0.451062236,1.322019533,1.55681929,3.472078799,4.705368733,4.068688957,2.520258706,2.067546564,0.030818882,0.048639899,0.010851105,0.016809718,0.012835881,0.009646776,0.013670622
0.137284624,0.258268252,0.542229002,0.672666727,0.617511456,0.419611843,0.375260472,0.048565508,0.107449438,0.236977972,0.317699555,0.262890182,0.136725897,0.150752444,0.340391771,0.421567412,0.592529639,0.701444659,0.664103096,0.597600645,0.467598159,1.321341595,1.730259897,3.609710295,5.635122148,4.268891345,2.46270765,2.213210419,0.027856614,0.046034038,0.010738447,0.014461499,0.012031446,0.00996929,0.010817944,Plot 5,3,55,6,10.6,0.57,33,55.03,220.12,3.49,3.33,95.41547277936962,23.14,18.63,80.50993949870355,41.15,38.02,92.3936816524909,72.09,61.28,85.00485504230822,0.137284624,0.258268252,0.542229002,0.672666727,0.617511456,0.419611843,0.375260472,0.048565508,0.107449438,0.236977972,0.317699555,0.262890182,0.136725897,0.150752444,0.340391771,0.421567412,0.592529639,0.701444659,0.664103096,0.597600645,0.467598159,1.321341595,1.730259897,3.609710295,5.635122148,4.268891345,2.46270765,2.213210419,0.027856614,0.046034038,0.010738447,0.014461499,0.012031446,0.00996929,0.010817944
0.137284624,0.258268252,0.542229002,0.672666727,0.617511456,0.419611843,0.375260472,0.048565508,0.107449438,0.236977972,0.317699555,0.262890182,0.136725897,0.150752444,0.340391771,0.421567412,0.592529639,0.701444659,0.664103096,0.597600645,0.467598159,1.321341595,1.730259897,3.609710295,5.635122148,4.268891345,2.46270765,2.213210419,0.027856614,0.046034038,0.010738447,0.014461499,0.012031446,0.00996929,0.010817944,Plot 5,3,55,6,10.6,0.57,33,55.03,220.12,2.84,2.66,93.66197183098592,17.87,13.4,74.98601007274762,34.52,30.75,89.07879490150637,81.36,65.03,79.92871189773845,0.137284624,0.258268252,0.542229002,0.672666727,0.617511456,0.419611843,0.375260472,0.048565508,0.107449438,0.236977972,0.317699555,0.262890182,0.136725897,0.150752444,0.340391771,0.421567412,0.592529639,0.701444659,0.664103096,0.597600645,0.467598159,1.321341595,1.730259897,3.609710295,5.635122148,4.268891345,2.46270765,2.213210419,0.027856614,0.046034038,0.010738447,0.014461499,0.012031446,0.00996929,0.010817944
0.137284624,0.258268252,0.542229002,0.672666727,0.617511456,0.419611843,0.375260472,0.048565508,0.107449438,0.236977972,0.317699555,0.262890182,0.136725897,0.150752444,0.340391771,0.421567412,0.592529639,0.701444659,0.664103096,0.597600645,0.467598159,1.321341595,1.730259897,3.609710295,5.635122148,4.268891345,2.46270765,2.213210419,0.027856614,0.046034038,0.010738447,0.014461499,0.012031446,0.00996929,0.010817944,Plot 5,3,55,6,10.6,0.57,33,55.03,220.12,3.28,3.03,92.3780487804878,19.89,15.61,78.48164906988437,31.49,28.39,90.15560495395364,77.19,62.48,80.94312734810208,0.137284624,0.258268252,0.542229002,0.672666727,0.617511456,0.419611843,0.375260472,0.048565508,0.107449438,0.236977972,0.317699555,0.262890182,0.136725897,0.150752444,0.340391771,0.421567412,0.592529639,0.701444659,0.664103096,0.597600645,0.467598159,1.321341595,1.730259897,3.609710295,5.635122148,4.268891345,2.46270765,2.213210419,0.027856614,0.046034038,0.010738447,0.014461499,0.012031446,0.00996929,0.010817944
0.150314712,0.128828743,0.275069951,0.232621317,0.639521916,0.718503147,0.595683695,0.059737459,0.064532979,0.114449258,0.09174857,0.19420093,0.202195531,0.176577893,0.380533982,0.351560377,0.463886726,0.481337211,0.654034013,0.669799641,0.54753835,1.357787559,1.296935586,1.78912074,1.612755127,4.899350577,6.570213652,6.030439197,0.015806416,0.047388428,0.009404324,0.03482362,0.009331523,0.007251376,0.013937801,Plot 5,4,52,6,12.6,0.55,31,17.65,70.6,3.49,3.33,95.41547277936962,23.14,18.63,80.50993949870355,41.15,38.02,92.3936816524909,72.09,61.28,85.00485504230822,0.150314712,0.128828743,0.275069951,0.232621317,0.639521916,0.718503147,0.595683695,0.059737459,0.064532979,0.114449258,0.09174857,0.19420093,0.202195531,0.176577893,0.380533982,0.351560377,0.463886726,0.481337211,0.654034013,0.669799641,0.54753835,1.357787559,1.296935586,1.78912074,1.612755127,4.899350577,6.570213652,6.030439197,0.015806416,0.047388428,0.009404324,0.03482362,0.009331523,0.007251376,0.013937801
0.150314712,0.128828743,0.275069951,0.232621317,0.639521916,0.718503147,0.595683695,0.059737459,0.064532979,0.114449258,0.09174857,0.19420093,0.202195531,0.176577893,0.380533982,0.351560377,0.463886726,0.481337211,0.654034013,0.669799641,0.54753835,1.357787559,1.296935586,1.78912074,1.612755127,4.899350577,6.570213652,6.030439197,0.015806416,0.047388428,0.009404324,0.03482362,0.009331523,0.007251376,0.013937801,Plot 5,4,52,6,12.6,0.55,31,17.65,70.6,2.84,2.66,93.66197183098592,17.87,13.4,74.98601007274762,34.52,30.75,89.07879490150637,81.36,65.03,79.92871189773845,0.150314712,0.128828743,0.275069951,0.232621317,0.639521916,0.718503147,0.595683695,0.059737459,0.064532979,0.114449258,0.09174857,0.19420093,0.202195531,0.176577893,0.380533982,0.351560377,0.463886726,0.481337211,0.654034013,0.669799641,0.54753835,1.357787559,1.296935586,1.78912074,1.612755127,4.899350577,6.570213652,6.030439197,0.015806416,0.047388428,0.009404324,0.03482362,0.009331523,0.007251376,0.013937801
0.150314712,0.128828743,0.275069951,0.232621317,0.639521916,0.718503147,0.595683695,0.059737459,0.064532979,0.114449258,0.09174857,0.19420093,0.202195531,0.176577893,0.380533982,0.351560377,0.463886726,0.481337211,0.654034013,0.669799641,0.54753835,1.357787559,1.296935586,1.78912074,1.612755127,4.899350577,6.570213652,6.030439197,0.015806416,0.047388428,0.009404324,0.03482362,0.009331523,0.007251376,0.013937801,Plot 5,4,52,6,12.6,0.55,31,17.65,70.6,3.28,3.03,92.3780487804878,19.89,15.61,78.48164906988437,31.49,28.39,90.15560495395364,77.19,62.48,80.94312734810208,0.150314712,0.128828743,0.275069951,0.232621317,0.639521916,0.718503147,0.595683695,0.059737459,0.064532979,0.114449258,0.09174857,0.19420093,0.202195531,0.176577893,0.380533982,0.351560377,0.463886726,0.481337211,0.654034013,0.669799641,0.54753835,1.357787559,1.296935586,1.78912074,1.612755127,4.899350577,6.570213652,6.030439197,0.015806416,0.047388428,0.009404324,0.03482362,0.009331523,0.007251376,0.013937801
0.128831828,0.18920107,0.477376133,0.548257961,0.611288524,0.412446158,0.377270486,0.047807523,0.086127928,0.207459498,0.25980096,0.256484647,0.139451072,0.161952288,0.3332942,0.384910487,0.561269717,0.649316835,0.661394458,0.58450055,0.493158117,1.299896433,1.482849967,3.018072801,4.002341632,4.179047261,2.413770891,2.327565111,0.029677618,0.047437136,0.009612669,0.01932742,0.010914848,0.009128938,0.013572958,Plot 5,5,49,6,13.9,,25,37.49,149.96,3.49,3.33,95.41547277936962,23.14,18.63,80.50993949870355,41.15,38.02,92.3936816524909,72.09,61.28,85.00485504230822,0.128831828,0.18920107,0.477376133,0.548257961,0.611288524,0.412446158,0.377270486,0.047807523,0.086127928,0.207459498,0.25980096,0.256484647,0.139451072,0.161952288,0.3332942,0.384910487,0.561269717,0.649316835,0.661394458,0.58450055,0.493158117,1.299896433,1.482849967,3.018072801,4.002341632,4.179047261,2.413770891,2.327565111,0.029677618,0.047437136,0.009612669,0.01932742,0.010914848,0.009128938,0.013572958
0.128831828,0.18920107,0.477376133,0.548257961,0.611288524,0.412446158,0.377270486,0.047807523,0.086127928,0.207459498,0.25980096,0.256484647,0.139451072,0.161952288,0.3332942,0.384910487,0.561269717,0.649316835,0.661394458,0.58450055,0.493158117,1.299896433,1.482849967,3.018072801,4.002341632,4.179047261,2.413770891,2.327565111,0.029677618,0.047437136,0.009612669,0.01932742,0.010914848,0.009128938,0.013572958,Plot 5,5,49,6,13.9,,25,37.49,149.96,2.84,2.66,93.66197183098592,17.87,13.4,74.98601007274762,34.52,30.75,89.07879490150637,81.36,65.03,79.92871189773845,0.128831828,0.18920107,0.477376133,0.548257961,0.611288524,0.412446158,0.377270486,0.047807523,0.086127928,0.207459498,0.25980096,0.256484647,0.139451072,0.161952288,0.3332942,0.384910487,0.561269717,0.649316835,0.661394458,0.58450055,0.493158117,1.299896433,1.482849967,3.018072801,4.002341632,4.179047261,2.413770891,2.327565111,0.029677618,0.047437136,0.009612669,0.01932742,0.010914848,0.009128938,0.013572958
0.128831828,0.18920107,0.477376133,0.548257961,0.611288524,0.412446158,0.377270486,0.047807523,0.086127928,0.207459498,0.25980096,0.256484647,0.139451072,0.161952288,0.3332942,0.384910487,0.561269717,0.649316835,0.661394458,0.58450055,0.493158117,1.299896433,1.482849967,3.018072801,4.002341632,4.179047261,2.413770891,2.327565111,0.029677618,0.047437136,0.009612669,0.01932742,0.010914848,0.009128938,0.013572958,Plot 5,5,49,6,13.9,,25,37.49,149.96,3.28,3.03,92.3780487804878,19.89,15.61,78.48164906988437,31.49,28.39,90.15560495395364,77.19,62.48,80.94312734810208,0.128831828,0.18920107,0.477376133,0.548257961,0.611288524,0.412446158,0.377270486,0.047807523,0.086127928,0.207459498,0.25980096,0.256484647,0.139451072,0.161952288,0.3332942,0.384910487,0.561269717,0.649316835,0.661394458,0.58450055,0.493158117,1.299896433,1.482849967,3.018072801,4.002341632,4.179047261,2.413770891,2.327565111,0.029677618,0.047437136,0.009612669,0.01932742,0.010914848,0.009128938,0.013572958
0.103248201,0.150614433,0.333818475,0.41983629,0.587200094,0.490271672,0.47683585,0.034865239,0.071886792,0.1384404,0.181450658,0.239670062,0.16125866,0.183974862,0.297273733,0.357411431,0.461978159,0.57525211,0.640214708,0.602490688,0.527662093,1.232559431,1.357377919,2.06490941,2.549754488,4.04023506,2.95670908,3.108814749,0.035798795,0.055399091,0.013698515,0.023847802,0.013017146,0.009067049,0.019254736,Plot 5,6,48,5,14.3,,27,23.79,95.16,3.49,3.33,95.41547277936962,23.14,18.63,80.50993949870355,41.15,38.02,92.3936816524909,72.09,61.28,85.00485504230822,0.103248201,0.150614433,0.333818475,0.41983629,0.587200094,0.490271672,0.47683585,0.034865239,0.071886792,0.1384404,0.181450658,0.239670062,0.16125866,0.183974862,0.297273733,0.357411431,0.461978159,0.57525211,0.640214708,0.602490688,0.527662093,1.232559431,1.357377919,2.06490941,2.549754488,4.04023506,2.95670908,3.108814749,0.035798795,0.055399091,0.013698515,0.023847802,0.013017146,0.009067049,0.019254736
0.103248201,0.150614433,0.333818475,0.41983629,0.587200094,0.490271672,0.47683585,0.034865239,0.071886792,0.1384404,0.181450658,0.239670062,0.16125866,0.183974862,0.297273733,0.357411431,0.461978159,0.57525211,0.640214708,0.602490688,0.527662093,1.232559431,1.357377919,2.06490941,2.549754488,4.04023506,2.95670908,3.108814749,0.035798795,0.055399091,0.013698515,0.023847802,0.013017146,0.009067049,0.019254736,Plot 5,6,48,5,14.3,,27,23.79,95.16,2.84,2.66,93.66197183098592,17.87,13.4,74.98601007274762,34.52,30.75,89.07879490150637,81.36,65.03,79.92871189773845,0.103248201,0.150614433,0.333818475,0.41983629,0.587200094,0.490271672,0.47683585,0.034865239,0.071886792,0.1384404,0.181450658,0.239670062,0.16125866,0.183974862,0.297273733,0.357411431,0.461978159,0.57525211,0.640214708,0.602490688,0.527662093,1.232559431,1.357377919,2.06490941,2.549754488,4.04023506,2.95670908,3.108814749,0.035798795,0.055399091,0.013698515,0.023847802,0.013017146,0.009067049,0.019254736
0.103248201,0.150614433,0.333818475,0.41983629,0.587200094,0.490271672,0.47683585,0.034865239,0.071886792,0.1384404,0.181450658,0.239670062,0.16125866,0.183974862,0.297273733,0.357411431,0.461978159,0.57525211,0.640214708,0.602490688,0.527662093,1.232559431,1.357377919,2.06490941,2.549754488,4.04023506,2.95670908,3.108814749,0.035798795,0.055399091,0.013698515,0.023847802,0.013017146,0.009067049,0.019254736,Plot 5,6,48,5,14.3,,27,23.79,95.16,3.28,3.03,92.3780487804878,19.89,15.61,78.48164906988437,31.49,28.39,90.15560495395364,77.19,62.48,80.94312734810208,0.103248201,0.150614433,0.333818475,0.41983629,0.587200094,0.490271672,0.47683585,0.034865239,0.071886792,0.1384404,0.181450658,0.239670062,0.16125866,0.183974862,0.297273733,0.357411431,0.461978159,0.57525211,0.640214708,0.602490688,0.527662093,1.232559431,1.357377919,2.06490941,2.549754488,4.04023506,2.95670908,3.108814749,0.035798795,0.055399091,0.013698515,0.023847802,0.013017146,0.009067049,0.019254736
0.13522033,0.211989872,0.601946519,0.68234021,0.62265364,0.410199915,0.328296196,0.048204965,0.092014289,0.269352673,0.330900933,0.270122888,0.138150011,0.166893659,0.337263082,0.391427311,0.624928557,0.717842486,0.672899474,0.586452574,0.50758217,1.316088026,1.553843027,4.200972839,5.580671911,4.358071131,2.397305649,2.209904458,0.023933571,0.050469299,0.008878824,0.016148162,0.012108637,0.009405007,0.017725094,Plot 5,7,46,6,18,,24,62.11,248.44,3.49,3.33,95.41547277936962,23.14,18.63,80.50993949870355,41.15,38.02,92.3936816524909,72.09,61.28,85.00485504230822,0.13522033,0.211989872,0.601946519,0.68234021,0.62265364,0.410199915,0.328296196,0.048204965,0.092014289,0.269352673,0.330900933,0.270122888,0.138150011,0.166893659,0.337263082,0.391427311,0.624928557,0.717842486,0.672899474,0.586452574,0.50758217,1.316088026,1.553843027,4.200972839,5.580671911,4.358071131,2.397305649,2.209904458,0.023933571,0.050469299,0.008878824,0.016148162,0.012108637,0.009405007,0.017725094
0.13522033,0.211989872,0.601946519,0.68234021,0.62265364,0.410199915,0.328296196,0.048204965,0.092014289,0.269352673,0.330900933,0.270122888,0.138150011,0.166893659,0.337263082,0.391427311,0.624928557,0.717842486,0.672899474,0.586452574,0.50758217,1.316088026,1.553843027,4.200972839,5.580671911,4.358071131,2.397305649,2.209904458,0.023933571,0.050469299,0.008878824,0.016148162,0.012108637,0.009405007,0.017725094,Plot 5,7,46,6,18,,24,62.11,248.44,2.84,2.66,93.66197183098592,17.87,13.4,74.98601007274762,34.52,30.75,89.07879490150637,81.36,65.03,79.92871189773845,0.13522033,0.211989872,0.601946519,0.68234021,0.62265364,0.410199915,0.328296196,0.048204965,0.092014289,0.269352673,0.330900933,0.270122888,0.138150011,0.166893659,0.337263082,0.391427311,0.624928557,0.717842486,0.672899474,0.586452574,0.50758217,1.316088026,1.553843027,4.200972839,5.580671911,4.358071131,2.397305649,2.209904458,0.023933571,0.050469299,0.008878824,0.016148162,0.012108637,0.009405007,0.017725094
0.13522033,0.211989872,0.601946519,0.68234021,0.62265364,0.410199915,0.328296196,0.048204965,0.092014289,0.269352673,0.330900933,0.270122888,0.138150011,0.166893659,0.337263082,0.391427311,0.624928557,0.717842486,0.672899474,0.586452574,0.50758217,1.316088026,1.553843027,4.200972839,5.580671911,4.358071131,2.397305649,2.209904458,0.023933571,0.050469299,0.008878824,0.016148162,0.012108637,0.009405007,0.017725094,Plot 5,7,46,6,18,,24,62.11,248.44,3.28,3.03,92.3780487804878,19.89,15.61,78.48164906988437,31.49,28.39,90.15560495395364,77.19,62.48,80.94312734810208,0.13522033,0.211989872,0.601946519,0.68234021,0.62265364,0.410199915,0.328296196,0.048204965,0.092014289,0.269352673,0.330900933,0.270122888,0.138150011,0.166893659,0.337263082,0.391427311,0.624928557,0.717842486,0.672899474,0.586452574,0.50758217,1.316088026,1.553843027,4.200972839,5.580671911,4.358071131,2.397305649,2.209904458,0.023933571,0.050469299,0.008878824,0.016148162,0.012108637,0.009405007,0.017725094
0.137601899,0.143291048,0.340082856,0.338472798,0.580189115,0.54128661,0.386251318,0.051470866,0.070008632,0.131902274,0.136353123,0.189868424,0.150954296,0.146490211,0.352553642,0.364980006,0.487496989,0.539132305,0.627729816,0.619331836,0.515833209,1.32299461,1.336204424,2.088392957,2.059810632,3.797486091,3.401428934,2.600838395,0.019686491,0.045682185,0.010183885,0.02902069,0.011228685,0.007563872,0.026099616,Plot 5,8,46,6,21.2,,31,22.59,90.36,3.49,3.33,95.41547277936962,23.14,18.63,80.50993949870355,41.15,38.02,92.3936816524909,72.09,61.28,85.00485504230822,0.137601899,0.143291048,0.340082856,0.338472798,0.580189115,0.54128661,0.386251318,0.051470866,0.070008632,0.131902274,0.136353123,0.189868424,0.150954296,0.146490211,0.352553642,0.364980006,0.487496989,0.539132305,0.627729816,0.619331836,0.515833209,1.32299461,1.336204424,2.088392957,2.059810632,3.797486091,3.401428934,2.600838395,0.019686491,0.045682185,0.010183885,0.02902069,0.011228685,0.007563872,0.026099616
0.137601899,0.143291048,0.340082856,0.338472798,0.580189115,0.54128661,0.386251318,0.051470866,0.070008632,0.131902274,0.136353123,0.189868424,0.150954296,0.146490211,0.352553642,0.364980006,0.487496989,0.539132305,0.627729816,0.619331836,0.515833209,1.32299461,1.336204424,2.088392957,2.059810632,3.797486091,3.401428934,2.600838395,0.019686491,0.045682185,0.010183885,0.02902069,0.011228685,0.007563872,0.026099616,Plot 5,8,46,6,21.2,,31,22.59,90.36,2.84,2.66,93.66197183098592,17.87,13.4,74.98601007274762,34.52,30.75,89.07879490150637,81.36,65.03,79.92871189773845,0.137601899,0.143291048,0.340082856,0.338472798,0.580189115,0.54128661,0.386251318,0.051470866,0.070008632,0.131902274,0.136353123,0.189868424,0.150954296,0.146490211,0.352553642,0.364980006,0.487496989,0.539132305,0.627729816,0.619331836,0.515833209,1.32299461,1.336204424,2.088392957,2.059810632,3.797486091,3.401428934,2.600838395,0.019686491,0.045682185,0.010183885,0.02902069,0.011228685,0.007563872,0.026099616
0.137601899,0.143291048,0.340082856,0.338472798,0.580189115,0.54128661,0.386251318,0.051470866,0.070008632,0.131902274,0.136353123,0.189868424,0.150954296,0.146490211,0.352553642,0.364980006,0.487496989,0.539132305,0.627729816,0.619331836,0.515833209,1.32299461,1.336204424,2.088392957,2.059810632,3.797486091,3.401428934,2.600838395,0.019686491,0.045682185,0.010183885,0.02902069,0.011228685,0.007563872,0.026099616,Plot 5,8,46,6,21.2,,31,22.59,90.36,3.28,3.03,92.3780487804878,19.89,15.61,78.48164906988437,31.49,28.39,90.15560495395364,77.19,62.48,80.94312734810208,0.137601899,0.143291048,0.340082856,0.338472798,0.580189115,0.54128661,0.386251318,0.051470866,0.070008632,0.131902274,0.136353123,0.189868424,0.150954296,0.146490211,0.352553642,0.364980006,0.487496989,0.539132305,0.627729816,0.619331836,0.515833209,1.32299461,1.336204424,2.088392957,2.059810632,3.797486091,3.401428934,2.600838395,0.019686491,0.045682185,0.010183885,0.02902069,0.011228685,0.007563872,0.026099616
0.11037655,0.152088298,0.399214145,0.45315846,0.530517008,0.463035675,0.443831057,0.03841302,0.072121659,0.163435452,0.194612233,0.190119158,0.140360249,0.177521405,0.318490362,0.367319893,0.517263628,0.597690031,0.614625808,0.591667835,0.527838459,1.249962831,1.36431152,2.432583795,2.881824012,3.333886478,2.794701124,3.058682372,0.030249546,0.051192926,0.011081417,0.025228091,0.013972266,0.008465266,0.023906777,Plot 5,9,45,6,24.5,,19,23.65,94.6,3.49,3.33,95.41547277936962,23.14,18.63,80.50993949870355,41.15,38.02,92.3936816524909,72.09,61.28,85.00485504230822,0.11037655,0.152088298,0.399214145,0.45315846,0.530517008,0.463035675,0.443831057,0.03841302,0.072121659,0.163435452,0.194612233,0.190119158,0.140360249,0.177521405,0.318490362,0.367319893,0.517263628,0.597690031,0.614625808,0.591667835,0.527838459,1.249962831,1.36431152,2.432583795,2.881824012,3.333886478,2.794701124,3.058682372,0.030249546,0.051192926,0.011081417,0.025228091,0.013972266,0.008465266,0.023906777
0.11037655,0.152088298,0.399214145,0.45315846,0.530517008,0.463035675,0.443831057,0.03841302,0.072121659,0.163435452,0.194612233,0.190119158,0.140360249,0.177521405,0.318490362,0.367319893,0.517263628,0.597690031,0.614625808,0.591667835,0.527838459,1.249962831,1.36431152,2.432583795,2.881824012,3.333886478,2.794701124,3.058682372,0.030249546,0.051192926,0.011081417,0.025228091,0.013972266,0.008465266,0.023906777,Plot 5,9,45,6,24.5,,19,23.65,94.6,2.84,2.66,93.66197183098592,17.87,13.4,74.98601007274762,34.52,30.75,89.07879490150637,81.36,65.03,79.92871189773845,0.11037655,0.152088298,0.399214145,0.45315846,0.530517008,0.463035675,0.443831057,0.03841302,0.072121659,0.163435452,0.194612233,0.190119158,0.140360249,0.177521405,0.318490362,0.367319893,0.517263628,0.597690031,0.614625808,0.591667835,0.527838459,1.249962831,1.36431152,2.432583795,2.881824012,3.333886478,2.794701124,3.058682372,0.030249546,0.051192926,0.011081417,0.025228091,0.013972266,0.008465266,0.023906777
0.11037655,0.152088298,0.399214145,0.45315846,0.530517008,0.463035675,0.443831057,0.03841302,0.072121659,0.163435452,0.194612233,0.190119158,0.140360249,0.177521405,0.318490362,0.367319893,0.517263628,0.597690031,0.614625808,0.591667835,0.527838459,1.249962831,1.36431152,2.432583795,2.881824012,3.333886478,2.794701124,3.058682372,0.030249546,0.051192926,0.011081417,0.025228091,0.013972266,0.008465266,0.023906777,Plot 5,9,45,6,24.5,,19,23.65,94.6,3.28,3.03,92.3780487804878,19.89,15.61,78.48164906988437,31.49,28.39,90.15560495395364,77.19,62.48,80.94312734810208,0.11037655,0.152088298,0.399214145,0.45315846,0.530517008,0.463035675,0.443831057,0.03841302,0.072121659,0.163435452,0.194612233,0.190119158,0.140360249,0.177521405,0.318490362,0.367319893,0.517263628,0.597690031,0.614625808,0.591667835,0.527838459,1.249962831,1.36431152,2.432583795,2.881824012,3.333886478,2.794701124,3.058682372,0.030249546,0.051192926,0.011081417,0.025228091,0.013972266,0.008465266,0.023906777
